,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
1045,AI,Appenzell,de,5795,343.3056872,18.29163072,61.15616911,20.55220017,2486,16.88,11.5521327,65.87677725,21.56398104,1.007109005,2749000,1244100,934
1046,AI,Gonten,de,1462,59.11847958,22.77701778,55.06155951,22.16142271,543,24.73,6.05815832,59.20840065,32.59289176,2.140549273,2744700,1243700,1018
1047,AI,Rüte,de,3648,89.36795688,24.36951754,58.33333333,17.29714912,1386,40.82,3.80181506,54.74613687,31.44468972,10.00735835,2750500,1243000,1076
1048,AI,Schlatt-Haslen,de,1128,62.91132181,22.16312057,62.58865248,15.24822695,430,17.93,5.086640581,62.8842929,30.91112353,1.117942985,2745700,1248300,848
1049,AI,Schwende,de,2196,38.18466354,24.27140255,59.74499089,15.98360656,811,57.51,2.261656228,44.95476688,32.72442589,20.05915101,2751000,1240800,1280
1050,AI,Oberegg,de,1916,131.1430527,18.73695198,59.23799582,22.02505219,807,14.61,6.29705681,50.7871321,42.50513347,0.410677618,2759400,1254600,883
