,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
453,BE,Eriz,de,483,22.17630854,19.25465839,57.76397516,22.98136646,218,21.78,2.707664066,45.20422212,45.02065168,7.067462139,2625900,1182000,1228
454,BE,Fahrni,de,809,121.1077844,21.01359703,59.33250927,19.6538937,334,6.68,5.105105105,67.41741742,26.42642643,1.051051051,2616500,1182500,800
455,BE,Heiligenschwendi,de,703,126.6666667,18.77667141,56.33001422,24.89331437,347,5.55,7.259528131,49.00181488,43.19419238,0.54446461,2619000,1177600,1037
456,BE,Heimberg,de,6832,1255.882353,19.64285714,61.47540984,18.88173302,3026,5.44,33.51851852,29.81481481,34.62962963,2.037037037,2612800,1182500,562
457,BE,Hilterfingen,de,4047,1440.213523,17.46973066,54.33654559,28.19372375,1934,2.81,41.07142857,8.571428571,49.28571429,1.071428571,2616000,1177200,654
458,BE,Homberg,de,509,78.18740399,27.50491159,56.18860511,16.3064833,197,6.51,4.320987654,63.42592593,31.94444444,0.308641975,2618800,1180500,922
459,BE,Horrenbach-Buchen,de,235,11.51960784,23.82978723,57.87234043,18.29787234,93,20.4,1.371876531,50.17148457,39.49044586,8.966193043,2624000,1181100,1172
460,BE,Oberhofen am Thunersee,de,2413,890.4059041,14.87774555,52.00994613,33.11230833,1216,2.71,27.63636364,20.0,51.27272727,1.090909091,2617600,1175500,722
461,BE,Oberlangenegg,de,462,50.43668122,23.16017316,55.84415584,20.995671,194,9.16,4.600219058,45.34501643,49.17853231,0.876232202,2623500,1184200,942
462,BE,Pohlern,de,255,25.83586626,24.31372549,58.03921569,17.64705882,113,9.87,1.921132457,37.20930233,45.29828109,15.57128413,2607800,1174700,1134
463,BE,Sigriswil,de,4833,87.22252301,13.49058556,55.28657149,31.22284295,2459,55.41,4.698229129,39.32056379,47.12685219,8.854354897,2621100,1174000,1199
464,BE,Steffisburg,de,15959,1077.582714,18.52246381,58.55630052,22.92123567,7354,14.81,25.63758389,44.89932886,28.38926175,1.073825503,2615000,1180700,662
465,BE,Teuffenthal (BE),de,174,38.41059603,20.11494253,62.06896552,17.81609195,74,4.53,3.06345733,46.17067834,50.10940919,0.656455142,2620800,1179600,1059
466,BE,Thierachern,de,2428,322.4435591,22.36408567,57.61943987,20.01647446,1021,7.53,12.35059761,66.66666667,17.1314741,3.85126162,2610200,1177900,621
467,BE,Thun,de,43734,2027.538248,16.89303517,59.29711437,23.80985046,20836,21.57,49.90723562,28.0148423,20.12987013,1.948051948,2614200,1178400,567
468,BE,Uebeschi,de,673,152.2624434,24.21991085,57.20653789,18.57355126,270,4.42,7.239819005,89.36651584,2.714932127,0.678733032,2608900,1176300,687
469,BE,Uetendorf,de,5893,579.4493609,18.41167487,56.86407602,24.72424911,2625,10.17,20.84562439,70.99311701,7.866273353,0.294985251,2610200,1180400,558
470,BE,Unterlangenegg,de,998,146.7647059,20.94188377,60.82164329,18.23647295,419,6.8,8.651026393,70.6744868,19.79472141,0.879765396,2620000,1182800,854
471,BE,Wachseldorn,de,235,66.95156695,22.12765957,51.4893617,26.38297872,97,3.51,5.084745763,69.7740113,24.85875706,0.282485876,2622300,1185600,970
472,BE,Zwieselberg,de,332,134.9593496,28.01204819,55.72289157,16.26506024,124,2.46,9.87654321,62.96296296,26.33744856,0.823045268,2613600,1173000,619
473,BE,Forst-Längenbühl,de,765,170.0,21.4379085,61.69934641,16.8627451,338,4.5,8.388520971,67.54966887,20.97130243,3.090507726,2606400,1179200,660
474,BE,Affoltern im Emmental,de,1101,95.65595135,17.07538601,61.12624886,21.79836512,482,11.51,7.604895105,72.46503497,19.84265734,0.087412587,2622300,1212700,778
475,BE,Dürrenroth,de,1061,75.08846426,22.52591894,56.36192271,21.11215834,438,14.13,5.547652916,71.12375533,23.04409673,0.284495021,2626800,1215400,750
476,BE,Eriswil,de,1396,123.1040564,21.70487106,56.01719198,22.27793696,582,11.34,6.460176991,67.43362832,25.92920354,0.17699115,2631300,1214300,830
477,BE,Huttwil,de,4898,284.1067285,19.90608412,59.35075541,20.74316047,2193,17.24,13.51819757,64.41363374,22.01039861,0.057770075,2631100,1218200,694
478,BE,Lützelflüh,de,4147,154.3356904,20.20737883,59.2476489,20.54497227,1818,26.87,9.121370067,65.37602383,24.6835443,0.819061802,2618700,1206200,703
479,BE,Rüegsau,de,3260,216.4674635,19.78527607,58.58895706,21.62576687,1436,15.06,8.649367931,67.46506986,23.02062542,0.864936793,2617900,1208300,713
480,BE,Sumiswald,de,5045,85.01853724,19.54410307,58.03766105,22.41823588,2254,59.34,5.136409566,47.89491411,46.2108454,0.75783092,2623300,1208600,901
481,BE,Trachselwald,de,960,60.15037594,22.08333333,57.8125,20.10416667,401,15.96,4.502814259,56.59787367,38.33646029,0.562851782,2622800,1207400,844
