,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
1265,AG,Untersiggenthal,de,7240,874.3961353,20.96685083,60.84254144,18.19060773,3031,8.28,22.49093108,30.47158404,43.28899637,3.748488513,2661500,1261600,431
1266,AG,Wettingen,de,20852,1967.169811,18.56416651,61.6343756,19.80145789,9787,10.6,39.37969925,20.39473684,38.06390977,2.161654135,2666300,1257800,446
1267,AG,Wohlenschwil,de,1566,356.7198178,22.79693487,60.47254151,16.73052363,642,4.39,16.5158371,45.92760181,34.84162896,2.714932127,2661800,1251600,397
1268,AG,Würenlingen,de,4702,501.814301,22.28838792,61.2079966,16.50361548,1930,9.37,20.76677316,28.64749734,48.13631523,2.449414271,2661700,1264800,359
1269,AG,Würenlos,de,6484,718.0509413,22.4706971,59.77791487,17.75138803,2656,9.02,22.55555556,41.88888889,33.88888889,1.666666667,2669800,1255100,426
1270,AG,Ehrendingen,de,4823,661.5912209,22.66224342,59.46506324,17.87269334,1995,7.29,15.38461538,56.73076923,27.60989011,0.274725275,2668700,1261600,499
1271,AG,Arni (AG),de,1845,547.4777448,21.40921409,63.03523035,15.55555556,750,3.37,16.76300578,53.46820809,29.19075145,0.578034682,2674200,1241300,581
1272,AG,Berikon,de,4776,887.732342,21.2520938,59.7361809,19.01172529,2070,5.38,22.07792208,45.45454545,32.28200371,0.185528757,2670800,1244800,578
1273,AG,Bremgarten (AG),de,7946,699.471831,19.92197332,63.16385603,16.91417065,3564,11.36,23.07692308,22.28116711,48.01061008,6.631299735,2668400,1244800,401
1274,AG,Büttikon,de,995,352.8368794,19.69849246,65.02512563,15.27638191,409,2.82,10.9929078,55.67375887,32.62411348,0.709219858,2662800,1242000,510
1275,AG,Dottikon,de,3880,1000.0,20.15463918,63.71134021,16.13402062,1677,3.88,29.66751918,47.31457801,22.25063939,0.767263427,2660500,1248400,420
1276,AG,Eggenwil,de,1053,428.0487805,20.70275404,62.39316239,16.90408357,424,2.46,13.49206349,50.3968254,27.77777778,8.333333333,2668100,1247000,386
1277,AG,Fischbach-Göslikon,de,1640,534.2019544,22.07317073,63.29268293,14.63414634,681,3.07,19.09385113,49.8381877,19.41747573,11.65048544,2665900,1246900,384
1278,AG,Hägglingen,de,2422,312.516129,20.43765483,62.38645747,17.1758877,1015,7.75,10.18041237,57.73195876,32.08762887,0.0,2661600,1248800,515
1279,AG,Jonen,de,2109,370.0,23.18634424,64.10621147,12.70744429,826,5.7,11.95079086,55.88752197,30.05272408,2.108963093,2672200,1238800,440
1280,AG,Niederwil (AG),de,2833,460.6504065,21.2142605,63.81927286,14.96646664,1137,6.15,15.15650741,52.71828666,29.98352554,2.141680395,2664600,1247800,411
1281,AG,Oberlunkhofen,de,2037,626.7692308,19.78399607,61.51202749,18.70397644,883,3.25,17.73700306,54.43425076,24.15902141,3.669724771,2672100,1240500,489
1282,AG,Oberwil-Lieli,de,2416,451.588785,21.19205298,59.51986755,19.28807947,1012,5.35,18.84328358,55.41044776,25.37313433,0.373134328,2671600,1243200,582
1283,AG,Rudolfstetten-Friedlisberg,de,4502,918.7755102,21.79031542,61.12838738,17.0812972,1885,4.9,22.33606557,48.97540984,28.27868852,0.409836066,2671100,1246800,555
1284,AG,Sarmenstorf,de,2902,349.6385542,22.19159201,62.06064783,15.74776017,1185,8.3,11.97097944,58.28295042,29.50423216,0.241837969,2661200,1240300,565
1285,AG,Tägerig,de,1511,459.2705167,26.00926539,58.10721377,15.88352085,587,3.29,17.07317073,41.15853659,40.54878049,1.219512195,2663400,1250500,399
1286,AG,Uezwil,de,485,198.7704918,19.3814433,66.39175258,14.22680412,203,2.44,6.072874494,65.58704453,28.34008097,0.0,2663300,1240900,558
1287,AG,Unterlunkhofen,de,1415,315.1447661,18.3745583,66.36042403,15.26501767,622,4.49,9.821428571,51.33928571,25.89285714,12.94642857,2671300,1241600,423
1288,AG,Villmergen,de,7328,613.7353434,21.45196507,64.09661572,14.45141921,3114,11.94,22.03672788,42.9048414,34.64106845,0.417362271,2660900,1244400,452
1289,AG,Widen,de,3698,1411.450382,19.41590049,57.43645214,23.14764738,1622,2.62,40.38461538,41.92307692,16.15384615,1.538461539,2669800,1246800,558
1290,AG,Wohlen (AG),de,16484,1320.833333,20.62606164,61.38679932,17.98713904,6951,12.48,33.65461847,38.07228916,27.79116466,0.481927711,2663400,1244700,437
1291,AG,Zufikon,de,4482,931.8087318,20.19187863,59.95091477,19.8572066,1902,4.81,24.32432432,46.77754678,26.1954262,2.702702703,2669600,1244200,412
1292,AG,Islisberg,de,609,366.8674699,22.16748768,64.20361248,13.62889984,255,1.66,9.756097561,68.90243902,21.34146341,0.0,2675700,1241800,651
1293,AG,Auenstein,de,1582,278.5211268,18.3312263,61.75726928,19.91150442,697,5.68,20.84063047,29.5971979,44.48336252,5.078809107,2652900,1252000,421
1294,AG,Birr,de,4354,862.1782178,23.6564079,61.13918236,15.20440974,1666,5.05,29.9009901,35.24752475,34.85148515,0.0,2657500,1254300,405
1295,AG,Birrhard,de,729,243.0,18.51851852,65.02057613,16.46090535,319,3.0,12.33333333,52.66666667,33.33333333,1.666666667,2660800,1254400,398
1296,AG,Bözen,de,744,187.8787879,16.80107527,66.66666667,16.53225806,328,3.96,11.16751269,66.75126904,21.82741117,0.253807107,2648600,1260600,449
1297,AG,Brugg,de,12527,1516.585956,17.93725553,61.40336872,20.65937575,5578,8.26,49.756691,12.04379562,30.2919708,7.907542579,2657900,1259400,347
1298,AG,Effingen,de,595,86.86131387,20.0,59.15966387,20.84033613,243,6.85,8.479532164,43.12865497,47.22222222,1.169590643,2650100,1260100,501
1299,AG,Elfingen,de,300,71.09004739,19.0,66.0,15.0,127,4.22,3.800475059,46.0807601,49.64370546,0.475059382,2649800,1262000,529
1300,AG,Habsburg,de,440,197.309417,15.90909091,65.90909091,18.18181818,190,2.23,8.928571429,29.91071429,61.16071429,0.0,2656300,1257100,447
1301,AG,Hausen (AG),de,3633,1135.3125,19.48802642,61.93228737,18.57968621,1562,3.2,29.96845426,22.08201893,47.6340694,0.315457413,2658300,1257100,405
1302,AG,Lupfig,de,3113,368.4023669,19.14551879,61.90170254,18.95277867,1368,8.45,20.82840237,51.24260355,27.4556213,0.473372781,2657700,1254800,402
1303,AG,Mandach,de,341,61.55234657,24.04692082,56.59824047,19.35483871,143,5.54,6.294964029,67.44604317,26.25899281,0.0,2656200,1266500,525
1304,AG,Mönthal,de,394,100.0,15.73604061,57.8680203,26.39593909,174,3.94,8.651399491,45.29262087,46.05597964,0.0,2652900,1263300,534
1305,AG,Mülligen,de,1109,350.9493671,19.29666366,65.64472498,15.05861136,475,3.16,28.30188679,36.79245283,32.0754717,2.830188679,2660400,1256600,389
1306,AG,Remigen,de,1135,144.2185515,20.70484582,57.7092511,21.58590308,494,7.87,7.097591889,36.37515843,56.02027883,0.506970849,2656500,1263100,457
1307,AG,Riniken,de,1452,305.0420168,20.45454545,56.68044077,22.86501377,625,4.76,12.39495798,30.46218487,56.93277311,0.210084034,2656500,1260600,409
1308,AG,Rüfenach,de,856,205.2757794,19.04205607,62.26635514,18.69158879,329,4.17,11.48325359,47.36842105,40.66985646,0.4784689,2657700,1262300,385
1309,AG,Thalheim (AG),de,831,83.77016129,19.25391095,59.566787,21.17930205,338,9.92,5.763397371,50.05055612,44.08493428,0.101112235,2650000,1254200,596
1310,AG,Veltheim (AG),de,1465,279.5801527,18.70307167,64.70989761,16.58703072,618,5.24,15.57692308,47.88461538,32.5,4.038461539,2653500,1254300,391
1311,AG,Villigen,de,2127,189.7413024,18.24165491,64.08086507,17.67748002,924,11.21,13.47011597,34.61195361,49.15254237,2.765388046,2658500,1264200,459
1312,AG,Villnachern,de,1634,284.173913,21.60342717,58.20073439,20.19583843,661,5.75,12.67605634,29.40140845,50.17605634,7.746478873,2654400,1258000,385
1313,AG,Windisch,de,7668,1561.710794,21.02243088,60.87636933,18.10119979,3282,4.91,45.41751527,23.62525458,24.84725051,6.109979633,2658400,1259000,361
1314,AG,Bözberg,de,1589,102.516129,17.7470107,60.98174953,21.27123977,689,15.5,6.876606684,53.72750643,39.26735219,0.128534704,2654100,1259400,549
1315,AG,Schinznach,de,2256,184.3137255,18.04078014,61.48049645,20.4787234,962,12.24,12.18315617,41.86426819,43.58135732,2.371218316,2653100,1255300,467
1316,AG,Beinwil am See,de,3276,857.591623,18.95604396,61.29426129,19.74969475,1445,3.83,31.93717277,48.16753927,19.10994764,0.785340314,2657800,1235300,534
1317,AG,Birrwil,de,1167,342.228739,12.76778063,62.63924593,24.59297344,566,3.41,13.33333333,58.26086957,28.4057971,0.0,2657300,1238000,601
1318,AG,Burg (AG),de,1023,1088.297872,21.01661779,63.92961877,15.05376344,454,0.94,33.69565217,43.47826087,22.82608696,0.0,2656200,1231800,626
1319,AG,Dürrenäsch,de,1255,212.3519459,22.5498008,59.84063745,17.60956175,507,5.91,12.88135593,49.83050847,37.11864407,0.169491525,2654300,1241400,593
1320,AG,Gontenschwil,de,2171,222.8952772,19.11561492,60.38691847,20.49746661,948,9.74,13.43589744,60.1025641,25.94871795,0.512820513,2653400,1235800,583
1321,AG,Holziken,de,1454,508.3916084,19.39477304,64.71801926,15.8872077,661,2.86,15.73426573,43.70629371,39.16083916,1.398601399,2645200,1241400,445
