,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
2189,JU,Courgenay,fr,2331,126.4099783,22.52252252,57.18575719,20.29172029,1011,18.44,9.327548807,48.31887202,42.19088937,0.162689805,2576400,1250300,550
2190,JU,Courtedoux,fr,765,93.06569343,21.17647059,54.64052288,24.18300654,323,8.22,9.950859951,52.33415233,37.71498772,0.0,2570100,1251000,513
2191,JU,Damphreux,fr,176,31.04056437,19.88636364,53.40909091,26.70454545,78,5.67,5.123674912,62.36749117,31.44876325,1.060070671,2574700,1258400,446
2192,JU,Fahy,fr,350,44.98714653,16.57142857,56.0,27.42857143,155,7.78,8.634020619,53.09278351,25.38659794,12.88659794,2563300,1252000,576
2193,JU,Fontenais,fr,1685,84.29214607,22.72997033,56.32047478,20.9495549,707,19.99,5.858788182,45.51827742,48.27240861,0.350525789,2573000,1250300,567
2194,JU,Grandfontaine,fr,395,44.03567447,23.5443038,55.18987342,21.26582278,156,8.97,6.703910615,64.69273743,28.37988827,0.223463687,2562300,1249100,567
2195,JU,Lugnez,fr,186,36.47058824,18.8172043,57.52688172,23.65591398,82,5.1,6.0546875,59.1796875,34.5703125,0.1953125,2574300,1259300,436
2196,JU,Porrentruy,fr,6678,452.4390244,17.64001198,59.14944594,23.21054208,3209,14.76,24.6112238,34.41514537,39.95943205,1.014198783,2572800,1251800,472
2197,JU,Vendlincourt,fr,540,59.01639344,18.88888889,56.2962963,24.81481481,224,9.15,6.338797814,55.84699454,37.59562842,0.218579235,2578200,1255600,471
2198,JU,Basse-Allaine,fr,1230,53.38541667,21.8699187,52.19512195,25.93495935,540,23.04,7.391304348,44.04347826,47.65217391,0.913043478,2569300,1258900,456
2199,JU,Clos du Doubs,fr,1286,20.82591093,18.89580093,56.14307932,24.96111975,574,61.75,3.626355836,42.88489558,52.09648697,1.392261616,2579100,1246300,683
2200,JU,Haute-Ajoie,fr,1095,26.75299291,18.26484018,56.34703196,25.38812785,493,40.93,4.054714216,56.30190523,39.61895457,0.024425989,2567000,1249100,592
2201,JU,La Baroche,fr,1162,37.39942066,21.51462995,54.90533563,23.58003442,497,31.07,4.946996466,48.98811436,45.58303887,0.481850305,2582400,1252500,615
