,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
721,FR,Pont-la-Ville,fr,601,138.1609195,21.96339434,66.05657238,11.98003328,232,4.36,15.82568807,65.82568807,17.20183486,1.146788991,2574900,1172200,768
722,FR,Riaz,fr,2781,358.3762887,24.1639698,62.2437972,13.59223301,1117,7.76,12.21079692,61.95372751,25.70694087,0.128534704,2571100,1165500,851
723,FR,La Roche,fr,1711,71.11388196,23.67036821,61.13383986,15.19579193,674,24.06,4.078235539,46.98293799,46.94132335,1.997503121,2577000,1171700,1058
724,FR,Sâles,fr,1463,77.73645058,25.63226247,61.92754614,12.44019139,532,18.82,6.060606061,72.62094631,20.25518341,1.063264221,2564400,1165000,855
725,FR,Sorens,fr,1098,126.0619977,24.22586521,61.29326047,14.48087432,436,8.71,9.049255441,64.37571592,26.57502864,0.0,2571000,1168700,917
726,FR,Vaulruz,fr,1063,105.2475248,22.20131703,62.08842897,15.710254,423,10.1,8.855721393,64.57711443,26.26865672,0.298507463,2565600,1163400,860
727,FR,Vuadens,fr,2405,230.1435407,25.65488565,61.66320166,12.68191268,946,10.45,10.24904215,66.18773946,23.37164751,0.191570881,2568100,1163000,858
728,FR,Bas-Intyamon,fr,1454,43.61127774,23.17744154,61.69188446,15.130674,610,33.34,2.736019242,48.79735418,39.74744438,8.719182201,2572800,1157300,1263
729,FR,Val-de-Charmey,fr,2483,22.15579549,19.77446637,56.18203786,24.04349577,1124,112.07,2.105450977,43.72379338,41.9662771,12.20447854,2578800,1163500,1374
730,FR,Arconciel,fr,949,154.0584416,27.92413066,59.85247629,12.22339305,354,6.16,8.482871126,57.74877651,30.99510604,2.77324633,2575900,1177300,681
731,FR,Autigny,fr,796,127.9742765,22.61306533,65.20100503,12.18592965,315,6.22,6.774193548,70.16129032,21.61290323,1.451612903,2568100,1176200,683
732,FR,Avry,fr,1921,328.9383562,23.47735554,62.25923998,14.26340448,757,5.83,15.71675302,72.5388601,11.5716753,0.172711572,2571900,1182000,663
733,FR,Belfaux,fr,3283,369.7072072,24.9466951,60.79805056,14.25525434,1250,8.88,11.56004489,57.01459035,30.97643098,0.448933782,2574700,1185600,628
734,FR,Chénens,fr,856,217.2588832,25.35046729,63.08411215,11.56542056,317,3.94,10.15228426,67.25888325,22.58883249,0.0,2566600,1176700,715
735,FR,Corminboeuf,fr,2696,372.8907331,23.88724036,61.20178042,14.91097923,997,7.23,13.12154696,55.24861878,31.49171271,0.138121547,2574500,1184200,655
736,FR,Cottens (FR),fr,1509,303.6217304,28.62823062,56.59377071,14.77799867,550,4.97,12.04819277,69.87951807,17.26907631,0.803212851,2568900,1177900,717
737,FR,Ependes (FR),fr,1089,194.1176471,23.14049587,60.8815427,15.97796143,414,5.61,10.33868093,65.95365419,23.70766488,0.0,2577600,1178200,724
738,FR,Ferpicloz,fr,273,267.6470588,23.80952381,59.34065934,16.84981685,99,1.02,15.68627451,69.60784314,14.70588235,0.0,2579300,1177400,762
739,FR,Fribourg,fr,38365,4129.709365,19.16069334,64.20695947,16.63234719,17144,9.28,63.45123258,13.18327974,16.93461951,6.430868167,2577900,1183600,626
740,FR,Givisiez,fr,3166,915.0289017,23.05748579,65.47694251,11.4655717,1253,3.46,40.34582133,34.29394813,23.63112392,1.729106628,2576500,1184800,646
741,FR,Granges-Paccot,fr,3750,939.8496241,24.26666667,67.01333333,8.72,1571,3.99,31.13924051,46.07594937,15.18987342,7.594936709,2577400,1186000,603
742,FR,Grolley,fr,1921,359.7378277,22.33211869,63.92503904,13.74284227,752,5.34,16.44859813,64.85981308,18.69158879,0.0,2571900,1187000,615
743,FR,Marly,fr,8193,1061.26943,21.82350787,58.34248749,19.83400464,3341,7.72,30.73929961,35.27885863,29.70168612,4.280155642,2578800,1180600,625
