,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
957,BL,Buckten,de,698,349.0,21.2034384,57.87965616,20.91690544,298,2.0,16.83168317,50.0,32.17821782,0.99009901,2630700,1251100,548
958,BL,Buus,de,1066,120.4519774,20.26266417,59.94371482,19.79362101,436,8.85,7.110609481,64.22121896,28.66817156,0.0,2632100,1261700,552
959,BL,Diepflingen,de,756,525.0,24.73544974,62.16931217,13.0952381,306,1.44,12.58741259,32.86713287,53.84615385,0.699300699,2630100,1255100,459
960,BL,Gelterkinden,de,6200,633.9468303,19.62903226,59.46774194,20.90322581,2700,9.78,18.21903787,33.98157625,47.28761515,0.511770727,2631400,1257100,488
961,BL,Häfelfingen,de,250,62.97229219,18.8,66.0,15.2,107,3.97,6.297229219,58.69017632,35.01259446,0.0,2632300,1251600,632
962,BL,Hemmiken,de,263,77.58112094,15.58935361,62.35741445,22.05323194,127,3.39,5.571847507,69.79472141,24.63343109,0.0,2634200,1259800,560
963,BL,Itingen,de,2157,689.1373802,22.20676866,59.61984237,18.17338897,867,3.13,23.47266881,28.93890675,47.26688103,0.321543408,2626100,1257400,401
964,BL,Känerkinden,de,528,356.7567568,19.12878788,59.46969697,21.40151515,226,1.48,16.08391608,69.23076923,14.68531469,0.0,2630000,1251300,581
965,BL,Kilchberg (BL),de,159,100.0,22.01257862,56.60377358,21.3836478,61,1.59,8.75,70.625,20.625,0.0,2634700,1252900,592
966,BL,Läufelfingen,de,1291,158.2107843,20.21688613,58.94655306,20.83656081,528,8.16,9.705159705,49.14004914,41.15479115,0.0,2631600,1249500,692
967,BL,Maisprach,de,922,181.496063,17.02819957,64.96746204,18.00433839,400,5.08,10.15936255,50.59760956,39.24302789,0.0,2630700,1263800,473
968,BL,Nusshof,de,263,152.9069767,21.29277567,58.93536122,19.77186312,107,1.72,4.624277457,54.9132948,40.46242775,0.0,2627600,1260100,547
969,BL,Oltingen,de,474,66.01671309,22.3628692,59.49367089,18.14345992,204,7.18,5.833333333,59.44444444,34.44444444,0.277777778,2637400,1253600,693
970,BL,Ormalingen,de,2215,319.6248196,18.91647856,60.81264108,20.27088036,972,6.93,11.3832853,50.86455331,37.60806916,0.144092219,2633000,1257700,505
971,BL,Rickenbach (BL),de,596,205.5172414,22.14765101,61.24161074,16.61073826,256,2.9,10.95890411,55.47945205,33.21917808,0.342465753,2631100,1259400,541
972,BL,Rothenfluh,de,766,69.9543379,19.45169713,62.14099217,18.40731071,320,10.95,3.849679193,39.96333639,56.09532539,0.091659028,2635900,1256700,569
973,BL,Rümlingen,de,420,184.2105263,23.57142857,60.0,16.42857143,165,2.28,10.48034935,48.0349345,40.17467249,1.310043668,2630900,1252600,529
974,BL,Rünenberg,de,758,152.5150905,18.73350923,56.33245383,24.93403694,338,4.97,6.85483871,55.44354839,37.5,0.201612903,2633600,1253600,587
975,BL,Sissach,de,6681,750.6741573,19.87726388,61.20341266,18.91932345,2956,8.9,25.30795073,27.88353863,46.47256439,0.335946249,2628100,1256900,471
976,BL,Tecknau,de,829,354.2735043,20.38600724,62.12303981,17.49095296,337,2.34,16.38655462,24.3697479,57.98319328,1.260504202,2633500,1255600,489
977,BL,Tenniken,de,906,194.0042827,18.87417219,59.60264901,21.52317881,388,4.67,11.30063966,47.76119403,40.93816631,0.0,2628200,1254000,535
978,BL,Thürnen,de,1364,603.539823,18.69501466,60.11730205,21.18768328,591,2.26,18.34061135,56.33187773,25.32751092,0.0,2629500,1256100,456
979,BL,Wenslingen,de,722,121.9594595,19.66759003,56.09418283,24.23822715,309,5.92,6.632653061,62.92517007,30.27210884,0.170068027,2635600,1254400,599
980,BL,Wintersingen,de,620,89.20863309,14.83870968,63.06451613,22.09677419,264,6.95,6.876790831,57.87965616,34.67048711,0.573065903,2629100,1260400,518
981,BL,Wittinsburg,de,424,132.5,22.87735849,58.49056604,18.63207547,168,3.2,8.150470219,59.87460815,31.97492163,0.0,2630400,1252900,591
982,BL,Zeglingen,de,508,64.22250316,21.65354331,59.05511811,19.29133858,208,7.91,6.194690266,48.54614412,45.25916561,0.0,2635200,1251900,670
983,BL,Zunzgen,de,2561,373.3236152,16.90745802,59.19562671,23.89691527,1104,6.86,11.95335277,38.04664723,49.85422741,0.145772595,2627800,1255400,547
