,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
636,OW,Alpnach,de,6031,112.1212121,20.85889571,63.88658597,15.25451832,2496,53.78,5.275868475,31.76667286,54.18911388,8.768344789,2663600,1199200,1244
637,OW,Engelberg,de,4181,55.843462,16.55106434,60.99019373,22.45874193,1982,74.87,3.658699426,27.09306984,25.75777807,43.49045266,2673700,1186100,1745
638,OW,Giswil,de,3658,42.5794436,20.69436851,62.38381629,16.9218152,1503,85.91,2.63096624,35.42491269,53.25960419,8.68451688,2657100,1187800,1376
639,OW,Kerns,de,6337,68.44890905,23.26021777,60.89632318,15.84345905,2526,92.58,3.186089211,45.24246679,29.1392159,22.4322281,2663700,1194800,1496
640,OW,Lungern,de,2120,45.62083064,20.28301887,57.68867925,22.02830189,909,46.47,3.613680361,40.43880404,41.32071413,14.62680146,2654900,1181800,1325
641,OW,Sachseln,de,5146,95.49081462,21.06490478,59.98834046,18.94675476,2111,53.89,3.639064241,44.24433717,41.01373932,11.10285926,2661000,1191200,1285
642,OW,Sarnen,de,10368,141.8137054,18.75,60.24305556,21.00694444,4498,73.12,5.946684894,38.96103896,50.81339713,4.278879016,2661400,1194200,1290
