,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
1979,VS,Agarn,de,718,93.85620915,15.73816156,64.48467967,19.77715877,295,7.65,4.336399474,17.08278581,32.85151117,45.72930355,2617400,1127200,2004
1980,VS,Albinen,de,238,15.29562982,10.08403361,52.94117647,36.97478992,120,15.56,3.341902314,46.14395887,39.58868895,10.92544987,2615000,1132100,1879
1981,VS,Ergisch,de,184,6.230951575,11.95652174,61.41304348,26.63043478,83,29.53,0.948509485,21.37533875,39.36314363,38.31300813,2621200,1126900,2217
1982,VS,Inden,de,106,10.88295688,12.26415094,58.49056604,29.24528302,60,9.74,2.655771195,8.273748723,29.21348315,59.85699694,2613800,1132600,1940
1983,VS,Leuk,de,3949,71.60471442,18.58698405,60.90149405,20.5115219,1728,55.15,6.185380011,21.78487212,45.09341556,26.93633231,2615100,1129600,1246
1984,VS,Leukerbad,de,1368,20.32085562,15.13157895,62.20760234,22.66081871,706,67.32,1.366607249,14.20083185,8.912655972,75.51990493,2614700,1136500,2445
1985,VS,Oberems,de,122,2.427377636,14.75409836,53.27868852,31.96721311,56,50.26,0.677425782,19.62542339,20.12353058,59.57362024,2619800,1125600,2481
1986,VS,Salgesch,de,1548,136.2676056,19.31524548,58.59173127,22.09302326,667,11.36,9.736842105,20.87719298,50.78947368,18.59649123,2610100,1128900,811
1987,VS,Varen,de,642,50.11709602,16.66666667,54.82866044,28.5046729,297,12.81,3.993735317,32.10649961,33.98590446,29.91386061,2613000,1129700,1596
1988,VS,Guttet-Feschel,de,414,39.69319271,16.66666667,59.42028986,23.91304348,187,10.43,3.554274736,36.69548511,27.56964457,32.18059558,2617500,1130400,2130
1989,VS,Gampel-Bratsch,de,1955,84.85243056,17.44245524,60.20460358,22.35294118,871,23.04,4.121475054,28.76355748,39.34924078,27.76572668,2623400,1129400,1601
1990,VS,Turtmann-Unterems,de,1111,26.19047619,17.64176418,62.64626463,19.7119712,480,42.42,3.154425612,14.17137476,12.28813559,70.38606403,2620400,1127700,2754
1991,VS,Bovernier,fr,894,68.40091813,20.6935123,62.86353468,16.44295302,391,13.07,3.966437834,6.025934401,71.62471396,18.38291381,2572800,1103200,1226
1992,VS,Charrat,fr,1849,243.6100132,24.55381287,63.76419686,11.68199027,748,7.59,13.57048748,43.87351779,39.92094862,2.635046113,2576600,1107800,502
1993,VS,Fully,fr,8763,231.7640836,22.49229716,61.9308456,15.57685724,3708,37.8,6.578599736,29.45838838,28.87714663,35.08586526,2574900,1109700,1281
1994,VS,Isérables,fr,832,54.55737705,18.14903846,55.88942308,25.96153846,395,15.25,3.46178968,19.98693664,52.44937949,24.10189419,2585000,1112300,1760
1995,VS,Leytron,fr,3205,119.5003729,17.84711388,57.12948518,25.02340094,1467,26.83,6.25,27.04613095,30.05952381,36.64434524,2582200,1115100,1756
1996,VS,Martigny,fr,18309,732.36,20.64558414,62.45016112,16.90425474,8259,25.0,24.97995188,30.03207698,38.85324779,6.134723336,2571500,1105300,470
1997,VS,Martigny-Combe,fr,2315,61.88184977,19.48164147,61.55507559,18.96328294,1090,37.41,3.604806409,13.37783712,65.15353805,17.86381842,2569000,1105000,1537
1998,VS,Riddes,fr,3133,131.0878661,20.68305139,59.5914459,19.72550271,1328,23.9,10.38091252,31.47760569,37.67266639,20.4688154,2583300,1113400,1511
1999,VS,Saillon,fr,2620,190.6841339,22.82442748,57.82442748,19.35114504,1141,13.74,8.187134503,37.71929825,20.46783626,33.62573099,2580400,1113400,904
2000,VS,Saxon,fr,5902,254.1774332,22.22975263,62.99559471,14.77465266,2545,23.22,10.85271318,30.49095607,51.98105082,6.675279931,2580000,1110800,1010
2001,VS,Trient,fr,161,4.069767442,11.80124224,69.56521739,18.63354037,71,39.56,0.883838384,10.22727273,33.93939394,54.94949495,2565700,1100600,2098
2002,VS,Champéry,fr,1336,34.38867439,15.26946108,55.01497006,29.71556886,675,38.85,3.982528263,30.96094553,35.81706064,29.23946557,2556100,1114200,1651
2003,VS,Collombey-Muraz,fr,9256,311.1260504,23.72515125,63.74243734,12.53241141,3759,29.75,12.54203093,37.6933423,40.08069939,9.683927371,2560600,1125300,577
2004,VS,Monthey,fr,17785,619.6864111,20.30362665,61.51813326,18.17824009,7050,28.7,19.16230366,27.43455497,45.30541012,8.097731239,2562300,1122500,979
2005,VS,Port-Valais,fr,4108,286.271777,22.0788705,61.34371957,16.57740993,1555,14.35,11.83020181,23.45163535,53.7230341,10.99512874,2554900,1137000,575
2006,VS,Saint-Gingolph,fr,982,67.95847751,18.94093686,55.49898167,25.56008147,448,14.45,4.633471646,11.2033195,60.85753804,23.30567082,2551300,1138000,1170
2007,VS,Troistorrents,fr,4684,126.7316017,20.75149445,60.86678053,18.38172502,2014,36.96,7.340195016,36.67388949,51.81473456,4.171180932,2559800,1119800,1450
2008,VS,Val-d'Illiez,fr,1961,49.94905757,19.12289648,58.89852116,21.97858236,904,39.26,4.127388535,38.29299363,36.7133758,20.86624204,2557900,1117200,1647
2009,VS,Vionnaz,fr,2728,130.2147971,20.89442815,60.88709677,18.21847507,1207,20.95,7.016706444,30.21479714,54.65393795,8.114558473,2558600,1128900,1191
2010,VS,Vouvry,fr,4199,125.3058788,23.31507502,60.34770183,16.33722315,1709,33.51,5.885867941,36.24141022,38.42246788,19.45025396,2557600,1131800,1404
2011,VS,Bister,de,33,5.679862306,9.090909091,60.60606061,30.3030303,16,5.81,1.206896552,15.86206897,42.5862069,40.34482759,2648200,1134500,1777
2012,VS,Bitsch,de,974,168.2210708,18.58316222,68.68583162,12.73100616,404,5.79,8.19112628,13.65187713,60.58020478,17.57679181,2643900,1132100,1358
2013,VS,Grengiols,de,424,7.245386193,18.86792453,59.90566038,21.22641509,170,58.52,0.905518538,19.66512899,27.91730736,51.51204511,2650400,1135900,2182
2014,VS,Riederalp,de,452,23.67731797,18.5840708,57.30088496,24.11504425,203,19.09,4.096638656,26.36554622,43.01470588,26.52310924,2645700,1134200,1861
2015,VS,Ausserberg,de,626,41.70552965,17.25239617,57.66773163,25.0798722,261,15.01,2.92942743,20.57256991,45.73901465,30.75898802,2631800,1129300,1493
2016,VS,Blatten,de,290,3.204065849,16.89655172,54.82758621,28.27586207,131,90.51,0.419703998,8.073779545,8.891097857,82.6154186,2629300,1141100,2612
2017,VS,Bürchen,de,730,54.39642325,16.84931507,59.04109589,24.10958904,336,13.44,5.302464526,24.64525766,57.2068708,12.84540702,2628900,1125900,1702
