,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
1900,VD,Perroy,fr,1536,527.8350515,24.67447917,60.41666667,14.90885417,623,2.91,30.66202091,62.71777003,6.271777004,0.348432056,2517600,1146800,418
1901,VD,Rolle,fr,6259,2284.306569,27.16088832,57.9166001,14.92251158,2496,2.74,64.33823529,29.41176471,5.514705882,0.735294118,2515300,1145800,396
1902,VD,Tartegnin,fr,248,227.5229358,26.61290323,58.87096774,14.51612903,95,1.09,6.422018349,54.12844037,38.53211009,0.917431193,2513800,1146700,569
1903,VD,Vinzel,fr,358,325.4545455,22.06703911,63.12849162,14.80446927,143,1.1,12.8440367,68.80733945,18.34862385,0.0,2510900,1144600,522
1904,VD,L'Abbaye,fr,1476,46.29861982,20.32520325,57.72357724,21.95121951,676,31.88,3.666562206,33.90786587,60.63929803,1.786273895,2510700,1164200,1304
1905,VD,Le Chenit,fr,4586,46.23449945,20.56258177,56.93414741,22.50327082,2130,99.19,3.075216778,28.72554951,66.37426901,1.824964711,2506900,1162100,1263
1906,VD,Le Lieu,fr,874,26.85925015,19.33638444,57.55148741,23.11212815,407,32.54,3.32103321,34.19434194,59.96309963,2.521525215,2512800,1168200,1138
1907,VD,Blonay,fr,6173,384.1319228,23.4731897,55.82374858,20.70306172,2534,16.07,18.04604854,33.35407592,46.29744866,2.302426882,2558200,1146000,1104
1908,VD,Chardonne,fr,2944,285.5480116,17.69701087,60.83559783,21.4673913,1333,10.34,15.46692607,47.08171206,37.06225681,0.389105058,2553000,1147500,809
1909,VD,Corseaux,fr,2282,2132.71028,17.30937774,55.95968449,26.73093777,1034,1.07,77.57009346,21.4953271,0.0,0.934579439,2552900,1147000,420
1910,VD,Corsier-sur-Vevey,fr,3391,503.115727,19.69920377,60.77853141,19.52226482,1561,6.74,19.46508172,45.02228826,34.76968796,0.742942051,2554200,1146700,713
1911,VD,Jongny,fr,1534,710.1851852,21.90352021,56.97522816,21.12125163,626,2.16,28.7037037,49.07407407,21.75925926,0.462962963,2554300,1147800,741
1912,VD,Montreux,fr,25984,777.7312182,19.91995074,60.19858374,19.88146552,12013,33.41,19.15720263,25.2839211,50.5678422,4.991034071,2559500,1142800,1073
1913,VD,Saint-Légier-La Chiésaz,fr,5184,341.7270929,25.01929012,56.75154321,18.22916667,1985,15.17,19.26364234,33.79355687,45.23339908,1.709401709,2557100,1146800,787
1914,VD,La Tour-de-Peilz,fr,11828,3628.220859,21.02637809,57.80351708,21.17010484,5576,3.26,66.05504587,29.05198777,4.587155963,0.305810398,2555600,1144800,415
1915,VD,Vevey,fr,19891,8287.916667,20.36096727,64.9338897,14.70514303,9505,2.4,89.87341772,2.953586498,4.641350211,2.53164557,2554400,1145700,395
1916,VD,Veytaux,fr,880,129.985229,15.79545455,62.72727273,21.47727273,493,6.77,5.604719764,14.60176991,73.89380531,5.899705015,2560700,1141100,1228
1917,VD,Belmont-sur-Yverdon,fr,384,59.44272446,25.26041667,61.97916667,12.76041667,142,6.46,5.846153846,75.69230769,18.15384615,0.307692308,2537800,1177500,541
1918,VD,Bioley-Magnoux,fr,226,52.68065268,21.23893805,56.19469027,22.56637168,90,4.29,6.728538283,66.35730858,25.98607889,0.928074246,2544400,1175300,578
1919,VD,Chamblon,fr,542,189.5104895,16.60516605,67.89667897,15.49815498,229,2.86,24.47552448,50.0,23.07692308,2.447552448,2536400,1181200,513
1920,VD,Champvent,fr,685,75.85825028,24.96350365,61.02189781,14.01459854,247,9.03,5.567928731,70.71269488,23.38530067,0.334075724,2533800,1181700,524
1921,VD,Chavannes-le-Chêne,fr,308,77.0,21.42857143,60.71428571,17.85714286,138,4.0,5.75,82.75,11.0,0.5,2549600,1180900,671
1922,VD,Chêne-Pâquier,fr,140,66.3507109,19.28571429,64.28571429,16.42857143,53,2.11,5.288461539,69.71153846,25.0,0.0,2548800,1180300,675
1923,VD,Cheseaux-Noréaz,fr,718,121.6949153,24.93036212,55.29247911,19.77715877,260,5.9,10.60606061,26.5993266,53.53535354,9.259259259,2541400,1181100,485
1924,VD,Cronay,fr,385,58.5106383,22.33766234,59.74025974,17.92207792,160,6.57,5.623100304,61.09422492,32.67477204,0.607902736,2543300,1178600,593
1925,VD,Cuarny,fr,243,53.28947368,20.57613169,65.02057613,14.40329218,88,4.56,6.70995671,67.31601732,25.75757576,0.216450217,2542300,1180200,562
1926,VD,Démoret,fr,141,32.94392523,16.31205674,68.79432624,14.89361702,64,4.28,4.662004662,78.55477855,16.78321678,0.0,2547900,1177600,715
1927,VD,Donneloye,fr,808,89.67813541,24.5049505,60.64356436,14.85148515,322,9.01,6.688963211,68.89632107,24.08026756,0.334448161,2544700,1177300,588
1928,VD,Ependes (VD),fr,358,74.42827443,22.62569832,62.29050279,15.08379888,149,4.81,9.375,75.41666667,13.33333333,1.875,2536600,1177300,435
1929,VD,Mathod,fr,612,92.86798179,24.18300654,63.07189542,12.74509804,211,6.59,5.606060606,84.84848485,8.181818182,1.363636364,2533300,1179900,441
1930,VD,Molondin,fr,236,42.98724954,22.03389831,57.62711864,20.33898305,92,5.49,4.347826087,66.30434783,29.34782609,0.0,2547300,1179000,621
1931,VD,Montagny-près-Yverdon,fr,737,209.375,23.88059701,59.1587517,16.96065129,267,3.52,22.50712251,70.37037037,6.552706553,0.56980057,2536900,1182600,446
1932,VD,Oppens,fr,197,54.87465181,21.31979695,64.46700508,14.21319797,74,3.6,6.077348066,64.91712707,28.17679558,0.828729282,2542900,1173900,562
1933,VD,Orges,fr,333,82.8358209,26.42642643,62.46246246,11.11111111,138,4.02,5.911330049,80.54187192,13.54679803,0.0,2535100,1184400,573
1934,VD,Orzens,fr,196,46.66666667,17.34693878,59.18367347,23.46938776,89,4.2,4.750593824,79.33491686,15.91448931,0.0,2542200,1175100,622
1935,VD,Pomy,fr,781,138.9679715,28.16901408,58.77080666,13.06017926,290,5.63,6.071428571,77.67857143,16.25,0.0,2541200,1179000,555
1936,VD,Rovray,fr,179,55.9375,29.05027933,55.86592179,15.08379888,68,3.2,6.811145511,73.374613,19.81424149,0.0,2548600,1181800,640
1937,VD,Suchy,fr,599,90.21084337,26.87813022,63.10517529,10.01669449,227,6.64,3.437967115,59.34230194,37.21973094,0.0,2535800,1175000,583
1938,VD,Suscévaz,fr,212,50.96153846,22.64150943,54.71698113,22.64150943,90,4.16,3.855421687,82.89156627,10.84337349,2.409638554,2534300,1179600,435
1939,VD,Treycovagnes,fr,477,229.3269231,22.85115304,62.89308176,14.2557652,185,2.08,14.00966184,82.60869565,2.415458937,0.966183575,2536600,1180600,434
1940,VD,Ursins,fr,230,68.45238095,22.60869565,58.69565217,18.69565217,93,3.36,3.25443787,76.33136095,20.41420118,0.0,2541100,1176300,636
1941,VD,Valeyres-sous-Montagny,fr,708,310.5263158,20.76271186,61.15819209,18.07909605,294,2.28,16.44444444,60.88888889,22.66666667,0.0,2536700,1183400,497
1942,VD,Valeyres-sous-Ursins,fr,233,81.18466899,21.45922747,56.22317597,22.31759657,91,2.87,3.859649123,76.84210526,19.29824561,0.0,2540100,1177500,540
1943,VD,Villars-Epeney,fr,100,116.2790698,18.0,70.0,12.0,35,0.86,6.896551724,75.86206897,17.24137931,0.0,2543300,1181400,536
1944,VD,Vugelles-La Mothe,fr,131,42.67100977,28.24427481,60.30534351,11.45038168,48,3.07,4.207119741,30.74433657,63.43042071,1.618122977,2534300,1186200,584
1945,VD,Yverdon-les-Bains,fr,30157,2227.252585,21.80919853,60.74543224,17.44536923,13528,13.54,50.44378698,37.79585799,7.914201183,3.846153846,2539000,1181200,434
1946,VD,Yvonand,fr,3427,255.7462687,22.14765101,60.02334403,17.82900496,1461,13.4,13.0075188,52.63157895,31.65413534,2.706766917,2546900,1183500,467
